"(""name"",""terminology"",""code"",""term"",""code_type"",""RecordDate"",),"
"(""hypertension_drugs"",""DMD"",""5401911000001100"",""Plendil 5mg modified-release tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5417511000001104"",""Tenif modified-release capsules (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5418211000001103"",""Tenormin 25 tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5418711000001105"",""Tenoretic 100mg/25mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5423011000001107"",""Tildiem LA 300mg capsules (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5423711000001109"",""Tildiem Retard 120mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5424011000001109"",""Viskaldix tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5426711000001102"",""Tildiem LA 200 capsules (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5428411000001109"",""Zestril 5mg tablets (PI) (Waymade Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5439111000001108"",""Adalat LA 30 tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5440311000001102"",""Adalat LA 60 tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""544111000001104"",""Diltiazem 60mg modified-release tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5444811000001101"",""Amias 16mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5445211000001101"",""Candesartan 16mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""544711000001103"",""Soloc 10mg tablets (Goldshield Healthcare Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5452611000001106"",""Bisoprolol 10mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5453511000001100"",""Lacidipine 2mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5454611000001103"",""Captopril 25mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5457211000001107"",""Perindopril 4mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5460311000001105"",""Fosinopril 10mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5461311000001100"",""Valsartan 40mg capsules (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5466811000001104"",""Trandolapril 2mg capsules (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5481611000001107"",""Candesartan 4mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5486511000001104"",""Losartan 50mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5499411000001106"",""Moxonidine 200microgram tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5501811000001101"",""Moxonidine 400microgram tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5502611000001106"",""Nebivolol 5mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5506711000001103"",""Enalapril 20mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5511911000001108"",""Atenolol 100mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5512411000001105"",""Atenolol 25mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5515611000001104"",""Lisinopril 10mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5519411000001104"",""Amias 4mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5526411000001103"",""Beta-Adalat modified-release capsules (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5530211000001102"",""Capoten 25mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5530311000001105"",""Celectol 200mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5531711000001101"",""Capoten 50mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5536011000001105"",""Diovan 40mg capsules (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5539911000001100"",""Cozaar-Comp 50mg/12.5mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5545811000001106"",""Frumil 5mg/40mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5549611000001105"",""Gopten 2mg capsules (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5552711000001109"",""Inderal LA 160mg capsules (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5564311000001109"",""Motens 2mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5564911000001105"",""Motens 4mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5565411000001101"",""Nebilet 5mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5574211000001108"",""Physiotens 400microgram tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5574611000001105"",""Physiotens 200microgram tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5575011000001104"",""Plendil 5mg modified-release tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""557611000001103"",""Co-amilofruse 5mg/40mg tablets (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5587211000001106"",""Teveten 600mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5588111000001104"",""Tenormin 100mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5588611000001107"",""Tenormin 25 tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5589511000001102"",""Tenormin LS 50mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5591211000001100"",""Tritace 1.25mg capsules (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5592611000001109"",""Tildiem LA 300 capsules (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""559411000001105"",""Prazosin 1mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5597911000001101"",""Vascace 1mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5598211000001109"",""Zestril 2.5mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5598511000001107"",""Vascace 5mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5598911000001100"",""Zestril 20mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5600211000001101"",""Vascace 2.5mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5600911000001105"",""Zestoretic 20 tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""561511000001101"",""Bisoprolol 10mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5619511000001109"",""Tildiem Retard 120mg tablets (PI) (Dowelhurst Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5625011000001106"",""Enalapril 5mg tablets (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5625611000001104"",""Ramipril 1.25mg tablets (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5625811000001100"",""Ramipril 2.5mg tablets (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5626011000001102"",""Ramipril 5mg tablets (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5632411000001107"",""Ramipril 2.5mg capsules (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5632811000001109"",""Ramipril 10mg capsules (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5651611000001103"",""Gopten 4mg capsules (Abbott Laboratories Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""570011000001106"",""Alphavase 2 tablets (Ashbourne Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5712111000001101"",""Ramipril 2.5mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5716011000001103"",""Ramipril 10mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""572511000001102"",""Kaplon 50mg tablets (Teva UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""574311000001101"",""Propranolol 160mg modified-release capsules (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""576211000001104"",""Co-tenidone 50mg/12.5mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""582811000001105"",""Propranolol 160mg tablets (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""583811000001102"",""Co-amilofruse 10mg/80mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""587011000001102"",""Co-tenidone 50mg/12.5mg tablets (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""587311000001104"",""Methyldopa 250mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5889911000001108"",""Torasemide 5mg tablets (A A H Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5895511000001103"",""Torasemide 10mg tablets (A A H Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""590911000001103"",""Amiloride 5mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""59111000001100"",""Amiloride 5mg tablets (The Boots Company) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""591411000001102"",""Horizem SR 60mg capsules (Horizon lifecare) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5921211000001103"",""Ramipril 2.5mg capsules (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5923011000001109"",""Ramipril 5mg capsules (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5925111000001106"",""Ramipril 10mg capsules (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5928111000001101"",""Ramipril 2.5mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""593111000001108"",""Zestril 2.5mg tablets (AstraZeneca) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""5937511000001108"",""Ramipril 10mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""594311000001107"",""Co-tenidone 100mg/25mg tablets (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""596111000001103"",""Verapamil 160mg tablets (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""603711000001100"",""Prazosin 2mg tablets (A A H Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""605411000001105"",""Captopril 12.5mg tablets (Alpharma Limited) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""606211000001100"",""Furosemide 250mg/25ml solution for injection ampoules (A A H Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""607011000001108"",""Lisinopril 20mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""608911000001108"",""Atenolol 25mg tablets (Sterwin Medicines) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""610811000001104"",""Metoprolol 100mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""627111000001104"",""Calchan MR 10 tablets (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""629011000001109"",""Atenix Co 50 tablets (Ashbourne Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""630411000001107"",""Slofedipine XL 60 tablets (Sterwin Medicines) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""634311000001108"",""Bisoprolol 10mg tablets (Sterwin Medicines) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""636611000001107"",""Amil-Co 5mg/50mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""639811000001100"",""Nifedipine 10mg capsules (Alpharma Limited) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""642311000001102"",""Verapamil 120mg tablets (Sandoz Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""646911000001102"",""Sotalol 160mg tablets (Sandoz Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""650311000001104"",""Propranolol 80mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""652811000001109"",""Nifedipine 10mg capsules (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""653111000001108"",""Tensopril 50mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""655411000001104"",""Zildil SR 120mg capsules (Healthcare Pharma Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""663211000001106"",""Atenolol 100mg tablets (Sterwin Medicines) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""665411000001109"",""Captopril 12.5mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""673611000001103"",""Diltiazem 60mg modified-release tablets (Sterwin Medicines) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""67711000001102"",""Kentipine MR 20 tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""678511000001106"",""Lasoride 5mg/40mg tablets (Borg Medicare Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""684111000001100"",""Celiprolol 400mg tablets (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""694711000001100"",""Sotacor 40mg/4ml solution for injection ampoules (Bristol-Myers Squibb Pharmaceuticals Limited) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""701111000001105"",""Lasix 5mg/5ml oral solution (Borg Medicare Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""701611000001102"",""Lasix 20mg tablets (Borg Medicare Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""703511000001102"",""Prazosin 2mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""708511000001106"",""Methyldopa 500mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""709511000001100"",""Doxazosin 4mg tablets (Sterwin Medicines) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""709811000001102"",""Lisinopril 2.5mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""710011000001102"",""Propranolol 80mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""713411000001103"",""Disogram SR 180mg capsules (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""714311000001107"",""Froop 40mg tablets (Ashbourne Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""721311000001104"",""Triamaxco 50mg/25mg tablets (Ashbourne Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""721711000001100"",""Atenolol 100mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""721811000001108"",""Zildil SR 60mg capsules (Healthcare Pharma Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""725611000001107"",""Furosemide 20mg/2ml solution for injection ampoules (A A H Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""726811000001103"",""Nifedipine 5mg capsules (The Boots Company) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""72811000001104"",""Betim 10mg tablets (Valeant Pharm) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7304611000001104"",""Amlodipine 5mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7308711000001100"",""Amlodipine 10mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7314011000001108"",""Lisopress 2.5mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7314811000001102"",""Lisopress 10mg tablets (IVAX Pharmaceuticals UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""731811000001106"",""Bumetanide 1mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""734011000001102"",""Antipressan 100mg tablets (Teva UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""735811000001109"",""Celiprolol 200mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7378711000001105"",""Amlodipine 5mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7378911000001107"",""Amlodipine 10mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7380911000001104"",""Verapamil 240mg modified-release tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7383311000001106"",""Furosemide 80mg/8ml solution for injection pre-filled syringes (A A H Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7385711000001106"",""Caralpha 20mg/12.5mg tablets (Alpharma Limited) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7385911000001108"",""Caralpha 10mg/12.5mg tablets (Alpharma Limited) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7391911000001105"",""Quinapril 5mg tablets (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""739211000001106"",""Prazosin 5mg tablets (A A H Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7392611000001105"",""Quinapril 40mg tablets (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7396911000001100"",""Quinapril 5mg tablets (Approved Prescription Services) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7397111000001100"",""Quinapril 10mg tablets (Approved Prescription Services) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7397511000001109"",""Quinapril 40mg tablets (Approved Prescription Services) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7433011000001108"",""Ramipril 2.5mg capsules (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7457411000001105"",""Celiprolol 200mg tablets (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7468011000001108"",""Furosemide 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""74711000001102"",""Alphavase 5 tablets (Ashbourne Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""749111000001104"",""Celiprolol 200mg tablets (Approved Prescription Services) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7500611000001109"",""Eudemine 300mg/20ml solution for injection ampoules (Goldshield Healthcare Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7506011000001104"",""Quinapril 5mg tablets (Alpharma Limited) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7513611000001102"",""Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7514011000001106"",""Quinapril 5mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7514611000001104"",""Quinapril 40mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7535711000001103"",""Amlodipine 5mg tablets (Sterwin Medicines) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7536011000001109"",""Amlodipine 10mg tablets (Sterwin Medicines) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7561411000001103"",""Quinapril 5mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7562411000001108"",""Ramipril 2.5mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7562611000001106"",""Ramipril 5mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""760211000001106"",""Captomex 50mg tablets (Alpharma Limited) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""761411000001101"",""Pralenal 10 tablets (Opus Pharmaceuticals) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""762711000001100"",""Captopril 12.5mg tablets (Sterwin Medicines) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""765411000001103"",""Furosemide 40mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7658811000001109"",""Capoten 5mg/ml oral solution (Bristol-Myers Squibb Pharmaceuticals Limited) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""766411000001107"",""Enalapril 5mg tablets (Generics (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""773011000001102"",""Enalapril 2.5mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""777711000001105"",""Kaplon 12.5mg tablets (Teva UK Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""778011000001109"",""Carace 5mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7817811000001108"",""Ramipril 2.5mg capsules (Ranbaxy (UK) Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""783211000001104"",""Verapamil 80mg tablets (Sandoz Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""792211000001109"",""Enalapril 2.5mg tablets (Alpharma Limited) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7948711000001102"",""Lopace 2.5mg capsules (Discovery Pharmaceuticals) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7948911000001100"",""Lopace 5mg capsules (Discovery Pharmaceuticals) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""795111000001105"",""Enalapril 2.5mg tablets (Approved Prescription Services) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""795211000001104"",""Propranolol 10mg tablets (Unichem Plc) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7977211000001106"",""Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharmaceuticals Ltd) (product)"",""1"",""20210127"",),"
"(""hypertension_drugs"",""DMD"",""7978711000001103"",""Labetolol 50mg/10ml solution for injection pre-filled syringes (product)"",""1"",""20210127"",),"
